Muster-Beispiel Report (Excel),,,,,,,,,,,,,
"Die Informationen in den Reports werden auf Basis der Datensätze generiert, welche entsprechend den gesetzlichen Bestimmungen für intelligente Messgeräte (Elektrizitätswirtschafts- und organisationsgesetz 2010 sowie Datenformat und VerbrauchsinformationsdarstellungsVO 2012), vom Netzbetreiber übermittelt werden. Die EDA GmbH übernimmt daher keinerlei Gewähr für die Aktualität, Korrektheit, Vollständigkeit oder Qualität der bereitgestellten Informationen. Jegliche Haftungsansprüche gegen die EDA GmbH, die durch die Nutzung oder Nichtnutzung der dargebotenen Informationen bzw. durch die Nutzung fehlerhafter und unvollständiger Informationen verursacht wurden, sind daher ausgeschlossen. Zur Abklärung fehlender, inkorrekter oder unvollständiger Informationen in den Reports kann sich jede betroffene Person an den zuständigen Netzbetreiber wenden.",,,,,,,,,,,,,
MeteringpointID,AT9990000991100000000000209351633,AT9990000991100000000000209351633,AT9990000991100000000000209351633,AT9990000991100000000000209351644,AT9990000991100000000000209351644,AT9990000991100000000000209351644,AT9990000991100000000007000091655,AT9990000991100000000007000091655,AT9990000991100000000007000091655,AT9990000991100000000099000003411,TOTAL,TOTAL,TOTAL
28.01.2021 23:30:00,0.106000,0.000000,0.000000,0.019000,0.000000,0.000000,0.021000,0.000000,0.000000,0.000000,0.146000,0.000000,0.000000
28.01.2021 23:45:00,0.085000,0.000000,0.000000,0.047000,0.000000,0.000000,0.018000,0.000000,0.000000,0.000000,0.150000,0.000000,0.000000
29.01.2021 00:00:00,0.654000,0.000000,0.000000,0.468000,0.000000,0.000000,0.338000,0.000000,0.000000,0.000000,1.460000,0.000000,0.000000
29.01.2021 00:15:00,0.646000,0.000000,0.000000,0.455000,0.000000,0.000000,0.336000,0.000000,0.000000,0.000000,1.437000,0.000000,0.000000
29.01.2021 00:30:00,0.737000,0.000000,0.000000,0.434000,0.000000,0.000000,0.341000,0.000000,0.000000,0.000000,1.512000,0.000000,0.000000
29.01.2021 00:45:00,0.655000,0.000000,0.000000,0.433000,0.000000,0.000000,0.342000,0.000000,0.000000,0.000000,1.430000,0.000000,0.000000
29.01.2021 01:00:00,0.624000,0.000000,0.000000,0.423000,0.000000,0.000000,0.341000,0.000000,0.000000,0.000000,1.388000,0.000000,0.000000
29.01.2021 01:15:00,0.544000,0.000000,0.000000,0.010000,0.000000,0.000000,0.344000,0.000000,0.000000,0.000000,0.898000,0.000000,0.000000
29.01.2021 01:30:00,0.493000,0.000000,0.000000,0.004000,0.000000,0.000000,0.343000,0.000000,0.000000,0.000000,0.840000,0.000000,0.000000
29.01.2021 01:45:00,0.173000,0.000000,0.000000,0.003000,0.000000,0.000000,0.392000,0.000000,0.000000,0.000000,0.568000,0.000000,0.000000
29.01.2021 02:00:00,0.143000,0.000000,0.000000,0.004000,0.000000,0.000000,0.125000,0.000000,0.000000,0.000000,0.272000,0.000000,0.000000
29.01.2021 02:15:00,0.113000,0.000000,0.000000,0.014000,0.000000,0.000000,0.034000,0.000000,0.000000,0.000000,0.161000,0.000000,0.000000
29.01.2021 02:30:00,0.100000,0.000000,0.000000,0.018000,0.000000,0.000000,0.030000,0.000000,0.000000,0.000000,0.148000,0.000000,0.000000
29.01.2021 02:45:00,0.101000,0.000000,0.000000,0.005000,0.000000,0.000000,0.030000,0.000000,0.000000,0.000000,0.136000,0.000000,0.000000
29.01.2021 03:00:00,0.145000,0.000000,0.000000,0.004000,0.000000,0.000000,0.030000,0.000000,0.000000,0.000000,0.179000,0.000000,0.000000
29.01.2021 03:15:00,0.103000,0.000000,0.000000,0.003000,0.000000,0.000000,0.030000,0.000000,0.000000,0.000000,0.136000,0.000000,0.000000
29.01.2021 03:30:00,0.250000,0.000000,0.000000,0.004000,0.000000,0.000000,0.032000,0.000000,0.000000,0.000000,0.286000,0.000000,0.000000
29.01.2021 03:45:00,0.089000,0.000000,0.000000,0.003000,0.000000,0.000000,0.035000,0.000000,0.000000,0.000000,0.127000,0.000000,0.000000
29.01.2021 04:00:00,0.127000,0.000000,0.000000,0.012000,0.000000,0.000000,0.030000,0.000000,0.000000,0.000000,0.169000,0.000000,0.000000
29.01.2021 04:15:00,0.119000,0.000000,0.000000,0.019000,0.000000,0.000000,0.030000,0.000000,0.000000,0.000000,0.168000,0.000000,0.000000
29.01.2021 04:30:00,0.198000,0.000000,0.000000,0.007000,0.000000,0.000000,0.064000,0.000000,0.000000,0.000000,0.269000,0.000000,0.000000
29.01.2021 04:45:00,0.122000,0.000000,0.000000,0.004000,0.000000,0.000000,0.018000,0.000000,0.000000,0.000000,0.144000,0.000000,0.000000
29.01.2021 05:00:00,0.081000,0.000000,0.000000,0.003000,0.000000,0.000000,0.019000,0.000000,0.000000,0.000000,0.103000,0.000000,0.000000
29.01.2021 05:15:00,0.094000,0.000000,0.000000,0.004000,0.000000,0.000000,0.024000,0.000000,0.000000,0.000000,0.122000,0.000000,0.000000
29.01.2021 05:30:00,0.082000,0.000000,0.000000,0.003000,0.000000,0.000000,0.017000,0.000000,0.000000,0.000000,0.102000,0.000000,0.000000
29.01.2021 05:45:00,0.092000,0.000000,0.000000,0.010000,0.000000,0.000000,0.017000,0.000000,0.000000,0.000000,0.119000,0.000000,0.000000
29.01.2021 06:00:00,0.107000,0.000000,0.000000,0.016000,0.000000,0.000000,0.017000,0.000000,0.000000,0.000000,0.140000,0.000000,0.000000
29.01.2021 06:15:00,0.115000,0.000000,0.000000,0.004000,0.000000,0.000000,0.017000,0.000000,0.000000,0.000000,0.136000,0.000000,0.000000
29.01.2021 06:30:00,0.239000,0.000000,0.000000,0.001000,0.000000,0.000000,0.122000,0.000000,0.000000,0.000000,0.362000,0.000000,0.000000
29.01.2021 06:45:00,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.128000,0.000000,0.000000,0.000000,0.328000,0.000000,0.000000
29.01.2021 07:00:00,0.112000,0.000000,0.000000,0.001000,0.000000,0.000000,0.106000,0.000000,0.000000,0.000000,0.219000,0.000000,0.000000
29.01.2021 07:15:00,0.078000,0.000000,0.000000,0.012000,0.000000,0.000000,0.074000,0.000000,0.000000,0.000000,0.164000,0.000000,0.000000
29.01.2021 07:30:00,0.130000,0.000000,0.000000,0.264000,0.000000,0.000000,0.076000,0.000000,0.000000,0.000000,0.470000,0.000000,0.000000
29.01.2021 07:45:00,0.078000,0.000000,0.000000,0.216000,0.000000,0.000000,0.316000,0.000000,0.000000,0.000000,0.610000,0.000000,0.000000
29.01.2021 08:00:00,0.161000,0.000000,0.000000,0.001000,0.000000,0.000000,0.274000,0.000000,0.000000,0.000000,0.436000,0.000000,0.000000
29.01.2021 08:15:00,0.287000,0.000000,0.000000,0.000000,0.000000,0.000000,0.335000,0.000000,0.000000,0.000000,0.622000,0.000000,0.000000
29.01.2021 08:30:00,0.135000,0.000000,0.000000,0.001000,0.000000,0.000000,0.193000,0.000000,0.000000,0.000000,0.329000,0.000000,0.000000
29.01.2021 08:45:00,0.093000,0.000000,0.000000,0.010000,0.000000,0.000000,0.181000,0.000000,0.000000,0.000000,0.284000,0.000000,0.000000
29.01.2021 09:00:00,0.078000,0.000000,0.000000,0.016000,0.000000,0.000000,0.149000,0.000000,0.000000,0.000000,0.243000,0.000000,0.000000
29.01.2021 09:15:00,0.102000,0.000000,0.000000,0.002000,0.000000,0.000000,0.101000,0.000000,0.000000,0.000000,0.205000,0.000000,0.000000
29.01.2021 09:30:00,0.075000,0.000000,0.000000,0.001000,0.000000,0.000000,0.110000,0.000000,0.000000,0.000000,0.186000,0.000000,0.000000
29.01.2021 09:45:00,0.086000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072000,0.000000,0.000000,0.000000,0.158000,0.000000,0.000000
29.01.2021 10:00:00,0.101000,0.000000,0.000000,0.001000,0.000000,0.000000,0.056000,0.000000,0.000000,0.000000,0.158000,0.000000,0.000000
29.01.2021 10:15:00,0.169000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.219000,0.000000,0.000000
29.01.2021 10:30:00,0.164000,0.000000,0.000000,0.011000,0.000000,0.000000,0.083000,0.000000,0.000000,0.000000,0.258000,0.000000,0.000000
29.01.2021 10:45:00,0.089000,0.000000,0.000000,0.015000,0.000000,0.000000,0.046000,0.000000,0.000000,0.000000,0.150000,0.000000,0.000000
29.01.2021 11:00:00,0.082000,0.000000,0.000000,0.003000,0.000000,0.000000,0.051000,0.000000,0.000000,0.000000,0.136000,0.000000,0.000000
29.01.2021 11:15:00,0.077000,0.000000,0.000000,0.001000,0.000000,0.000000,0.055000,0.000000,0.000000,0.000000,0.133000,0.000000,0.000000
29.01.2021 11:30:00,0.088000,0.000000,0.000000,0.001000,0.000000,0.000000,0.048000,0.000000,0.000000,0.000000,0.137000,0.000000,0.000000
29.01.2021 11:45:00,0.082000,0.000000,0.000000,0.040000,0.000000,0.000000,0.045000,0.000000,0.000000,0.000000,0.167000,0.000000,0.000000
29.01.2021 12:00:00,0.115000,0.000000,0.000000,0.075000,0.000000,0.000000,0.043000,0.000000,0.000000,0.000000,0.233000,0.000000,0.000000
29.01.2021 12:15:00,0.151000,0.000000,0.000000,0.076000,0.000000,0.000000,0.042000,0.000000,0.000000,0.000000,0.269000,0.000000,0.000000
29.01.2021 12:30:00,0.257000,0.012238,0.012238,0.038000,0.001810,0.001810,0.062000,0.002952,0.002952,0.017000,0.357000,0.017000,0.017000
29.01.2021 12:45:00,0.159000,0.000000,0.000000,0.005000,0.000000,0.000000,0.083000,0.000000,0.000000,0.000000,0.247000,0.000000,0.000000
29.01.2021 13:00:00,0.153000,0.000000,0.000000,0.005000,0.000000,0.000000,0.035000,0.000000,0.000000,0.000000,0.193000,0.000000,0.000000
29.01.2021 13:15:00,0.104000,0.000000,0.000000,0.019000,0.000000,0.000000,0.051000,0.000000,0.000000,0.000000,0.174000,0.000000,0.000000
29.01.2021 13:30:00,0.083000,0.000000,0.000000,0.015000,0.000000,0.000000,0.037000,0.000000,0.000000,0.000000,0.135000,0.000000,0.000000
29.01.2021 13:45:00,0.127000,0.000000,0.000000,0.005000,0.000000,0.000000,0.043000,0.000000,0.000000,0.000000,0.175000,0.000000,0.000000
29.01.2021 14:00:00,0.185000,0.000000,0.000000,0.005000,0.000000,0.000000,0.082000,0.000000,0.000000,0.000000,0.272000,0.000000,0.000000
29.01.2021 14:15:00,0.164000,0.000000,0.000000,0.004000,0.000000,0.000000,0.093000,0.000000,0.000000,0.000000,0.261000,0.000000,0.000000
29.01.2021 14:30:00,0.447000,0.000000,0.000000,0.005000,0.000000,0.000000,0.172000,0.000000,0.000000,0.000000,0.624000,0.000000,0.000000
29.01.2021 14:45:00,0.663000,0.010161,0.010161,0.017000,0.000261,0.000261,0.103000,0.001579,0.001579,0.012000,0.783000,0.012001,0.012001
29.01.2021 15:00:00,0.281000,0.006435,0.006435,0.019000,0.000435,0.000435,0.093000,0.002130,0.002130,0.009000,0.393000,0.009000,0.009000
29.01.2021 15:15:00,0.208000,0.000707,0.000707,0.005000,0.000017,0.000017,0.081000,0.000276,0.000276,0.001000,0.294000,0.001000,0.001000
29.01.2021 15:30:00,0.124000,0.000602,0.000602,0.005000,0.000024,0.000024,0.077000,0.000374,0.000374,0.001000,0.206000,0.001000,0.001000
29.01.2021 15:45:00,0.141000,0.000000,0.000000,0.004000,0.000000,0.000000,0.070000,0.000000,0.000000,0.000000,0.215000,0.000000,0.000000
29.01.2021 16:00:00,0.165000,0.000000,0.000000,0.005000,0.000000,0.000000,0.071000,0.000000,0.000000,0.000000,0.241000,0.000000,0.000000
29.01.2021 16:15:00,0.177000,0.000000,0.000000,0.005000,0.000000,0.000000,0.071000,0.000000,0.000000,0.000000,0.253000,0.000000,0.000000
29.01.2021 16:30:00,0.347000,0.000000,0.000000,0.020000,0.000000,0.000000,0.242000,0.000000,0.000000,0.000000,0.609000,0.000000,0.000000
29.01.2021 16:45:00,0.159000,0.000000,0.000000,0.017000,0.000000,0.000000,0.405000,0.000000,0.000000,0.000000,0.581000,0.000000,0.000000
29.01.2021 17:00:00,0.126000,0.000000,0.000000,0.005000,0.000000,0.000000,0.121000,0.000000,0.000000,0.000000,0.252000,0.000000,0.000000
29.01.2021 17:15:00,0.120000,0.000000,0.000000,0.004000,0.000000,0.000000,0.448000,0.000000,0.000000,0.000000,0.572000,0.000000,0.000000
29.01.2021 17:30:00,0.112000,0.000000,0.000000,0.005000,0.000000,0.000000,0.192000,0.000000,0.000000,0.000000,0.309000,0.000000,0.000000
29.01.2021 17:45:00,0.128000,0.000000,0.000000,0.005000,0.000000,0.000000,0.124000,0.000000,0.000000,0.000000,0.257000,0.000000,0.000000
29.01.2021 18:00:00,0.148000,0.000000,0.000000,0.004000,0.000000,0.000000,0.267000,0.000000,0.000000,0.000000,0.419000,0.000000,0.000000
29.01.2021 18:15:00,0.231000,0.000000,0.000000,0.018000,0.000000,0.000000,0.436000,0.000000,0.000000,0.000000,0.685000,0.000000,0.000000
29.01.2021 18:30:00,0.264000,0.000000,0.000000,0.020000,0.000000,0.000000,0.288000,0.000000,0.000000,0.000000,0.572000,0.000000,0.000000
29.01.2021 18:45:00,0.125000,0.000000,0.000000,0.005000,0.000000,0.000000,0.135000,0.000000,0.000000,0.000000,0.265000,0.000000,0.000000
29.01.2021 19:00:00,0.187000,0.000000,0.000000,0.004000,0.000000,0.000000,0.126000,0.000000,0.000000,0.000000,0.317000,0.000000,0.000000
29.01.2021 19:15:00,0.139000,0.000000,0.000000,0.005000,0.000000,0.000000,0.118000,0.000000,0.000000,0.000000,0.262000,0.000000,0.000000
29.01.2021 19:30:00,0.133000,0.000000,0.000000,0.007000,0.000000,0.000000,0.235000,0.000000,0.000000,0.000000,0.375000,0.000000,0.000000
29.01.2021 19:45:00,0.104000,0.000000,0.000000,0.020000,0.000000,0.000000,0.326000,0.000000,0.000000,0.000000,0.450000,0.000000,0.000000
29.01.2021 20:00:00,0.147000,0.000000,0.000000,0.012000,0.000000,0.000000,0.323000,0.000000,0.000000,0.000000,0.482000,0.000000,0.000000
29.01.2021 20:15:00,0.265000,0.000000,0.000000,0.004000,0.000000,0.000000,0.131000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000
29.01.2021 20:30:00,0.164000,0.000000,0.000000,0.005000,0.000000,0.000000,0.135000,0.000000,0.000000,0.000000,0.304000,0.000000,0.000000
29.01.2021 20:45:00,0.183000,0.000000,0.000000,0.004000,0.000000,0.000000,0.187000,0.000000,0.000000,0.000000,0.374000,0.000000,0.000000
29.01.2021 21:00:00,0.185000,0.000000,0.000000,0.005000,0.000000,0.000000,0.136000,0.000000,0.000000,0.000000,0.326000,0.000000,0.000000
29.01.2021 21:15:00,0.176000,0.000000,0.000000,0.021000,0.000000,0.000000,0.137000,0.000000,0.000000,0.000000,0.334000,0.000000,0.000000
29.01.2021 21:30:00,0.172000,0.000000,0.000000,0.014000,0.000000,0.000000,0.124000,0.000000,0.000000,0.000000,0.310000,0.000000,0.000000
29.01.2021 21:45:00,0.221000,0.000000,0.000000,0.004000,0.000000,0.000000,0.147000,0.000000,0.000000,0.000000,0.372000,0.000000,0.000000
29.01.2021 22:00:00,0.144000,0.000000,0.000000,0.005000,0.000000,0.000000,0.166000,0.000000,0.000000,0.000000,0.315000,0.000000,0.000000
29.01.2021 22:15:00,0.158000,0.000000,0.000000,0.004000,0.000000,0.000000,0.126000,0.000000,0.000000,0.000000,0.288000,0.000000,0.000000
29.01.2021 22:30:00,0.180000,0.000000,0.000000,0.005000,0.000000,0.000000,0.101000,0.000000,0.000000,0.000000,0.286000,0.000000,0.000000
29.01.2021 22:45:00,0.153000,0.000000,0.000000,0.014000,0.000000,0.000000,0.097000,0.000000,0.000000,0.000000,0.264000,0.000000,0.000000
29.01.2021 23:00:00,0.191000,0.000000,0.000000,0.020000,0.000000,0.000000,0.096000,0.000000,0.000000,0.000000,0.307000,0.000000,0.000000
29.01.2021 23:15:00,0.160000,0.000000,0.000000,0.006000,0.000000,0.000000,0.097000,0.000000,0.000000,0.000000,0.263000,0.000000,0.000000
29.01.2021 23:30:00,0.237000,0.000000,0.000000,0.005000,0.000000,0.000000,0.102000,0.000000,0.000000,0.000000,0.344000,0.000000,0.000000
29.01.2021 23:45:00,0.110000,0.000000,0.000000,0.005000,0.000000,0.000000,0.095000,0.000000,0.000000,0.000000,0.210000,0.000000,0.000000
30.01.2021 00:00:00,0.674000,0.000000,0.000000,0.424000,0.000000,0.000000,0.415000,0.000000,0.000000,0.000000,1.513000,0.000000,0.000000
30.01.2021 00:15:00,0.653000,0.000000,0.000000,0.426000,0.000000,0.000000,0.452000,0.000000,0.000000,0.000000,1.531000,0.000000,0.000000
30.01.2021 00:30:00,0.776000,0.000000,0.000000,0.440000,0.000000,0.000000,0.415000,0.000000,0.000000,0.000000,1.631000,0.000000,0.000000
30.01.2021 00:45:00,0.662000,0.000000,0.000000,0.436000,0.000000,0.000000,0.422000,0.000000,0.000000,0.000000,1.520000,0.000000,0.000000
30.01.2021 01:00:00,0.481000,0.000000,0.000000,0.430000,0.000000,0.000000,0.416000,0.000000,0.000000,0.000000,1.327000,0.000000,0.000000
30.01.2021 01:15:00,0.108000,0.000000,0.000000,0.427000,0.000000,0.000000,0.420000,0.000000,0.000000,0.000000,0.955000,0.000000,0.000000
30.01.2021 01:30:00,0.168000,0.000000,0.000000,0.429000,0.000000,0.000000,0.367000,0.000000,0.000000,0.000000,0.964000,0.000000,0.000000
30.01.2021 01:45:00,0.196000,0.000000,0.000000,0.430000,0.000000,0.000000,0.114000,0.000000,0.000000,0.000000,0.740000,0.000000,0.000000
30.01.2021 02:00:00,0.125000,0.000000,0.000000,0.437000,0.000000,0.000000,0.022000,0.000000,0.000000,0.000000,0.584000,0.000000,0.000000
30.01.2021 02:15:00,0.151000,0.000000,0.000000,0.444000,0.000000,0.000000,0.032000,0.000000,0.000000,0.000000,0.627000,0.000000,0.000000
30.01.2021 02:30:00,0.126000,0.000000,0.000000,0.433000,0.000000,0.000000,0.022000,0.000000,0.000000,0.000000,0.581000,0.000000,0.000000
30.01.2021 02:45:00,0.113000,0.000000,0.000000,0.432000,0.000000,0.000000,0.022000,0.000000,0.000000,0.000000,0.567000,0.000000,0.000000
30.01.2021 03:00:00,0.227000,0.000000,0.000000,0.226000,0.000000,0.000000,0.060000,0.000000,0.000000,0.000000,0.513000,0.000000,0.000000
30.01.2021 03:15:00,0.212000,0.000000,0.000000,0.005000,0.000000,0.000000,0.022000,0.000000,0.000000,0.000000,0.239000,0.000000,0.000000
30.01.2021 03:30:00,0.128000,0.000000,0.000000,0.005000,0.000000,0.000000,0.025000,0.000000,0.000000,0.000000,0.158000,0.000000,0.000000
30.01.2021 03:45:00,0.239000,0.000000,0.000000,0.009000,0.000000,0.000000,0.027000,0.000000,0.000000,0.000000,0.275000,0.000000,0.000000
30.01.2021 04:00:00,0.076000,0.000000,0.000000,0.021000,0.000000,0.000000,0.023000,0.000000,0.000000,0.000000,0.120000,0.000000,0.000000
30.01.2021 04:15:00,0.067000,0.000000,0.000000,0.013000,0.000000,0.000000,0.022000,0.000000,0.000000,0.000000,0.102000,0.000000,0.000000
30.01.2021 04:30:00,0.330000,0.000000,0.000000,0.005000,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,0.355000,0.000000,0.000000
30.01.2021 04:45:00,0.513000,0.000000,0.000000,0.005000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.528000,0.000000,0.000000
30.01.2021 05:00:00,0.593000,0.000000,0.000000,0.005000,0.000000,0.000000,0.015000,0.000000,0.000000,0.000000,0.613000,0.000000,0.000000
30.01.2021 05:15:00,0.090000,0.000000,0.000000,0.005000,0.000000,0.000000,0.013000,0.000000,0.000000,0.000000,0.108000,0.000000,0.000000
30.01.2021 05:30:00,0.101000,0.000000,0.000000,0.009000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.120000,0.000000,0.000000
30.01.2021 05:45:00,0.127000,0.000000,0.000000,0.020000,0.000000,0.000000,0.047000,0.000000,0.000000,0.000000,0.194000,0.000000,0.000000
30.01.2021 06:00:00,0.074000,0.000000,0.000000,0.009000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.094000,0.000000,0.000000
30.01.2021 06:15:00,0.075000,0.000000,0.000000,0.001000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.087000,0.000000,0.000000
30.01.2021 06:30:00,0.095000,0.000000,0.000000,0.002000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.113000,0.000000,0.000000
30.01.2021 06:45:00,0.060000,0.000000,0.000000,0.002000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.073000,0.000000,0.000000
30.01.2021 07:00:00,0.077000,0.000000,0.000000,0.002000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.089000,0.000000,0.000000
30.01.2021 07:15:00,0.135000,0.000000,0.000000,0.017000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.162000,0.000000,0.000000
30.01.2021 07:30:00,0.084000,0.000000,0.000000,0.013000,0.000000,0.000000,0.012000,0.000000,0.000000,0.000000,0.109000,0.000000,0.000000
30.01.2021 07:45:00,0.089000,0.000000,0.000000,0.002000,0.000000,0.000000,0.043000,0.000000,0.000000,0.000000,0.134000,0.000000,0.000000
30.01.2021 08:00:00,0.058000,0.000000,0.000000,0.002000,0.000000,0.000000,0.163000,0.000000,0.000000,0.000000,0.223000,0.000000,0.000000
30.01.2021 08:15:00,0.249000,0.001633,0.001633,0.002000,0.000013,0.000013,0.054000,0.000354,0.000354,0.002000,0.305000,0.002000,0.002000
30.01.2021 08:30:00,0.125000,0.005357,0.005357,0.004000,0.000171,0.000171,0.081000,0.003471,0.003471,0.009000,0.210000,0.008999,0.008999
30.01.2021 08:45:00,0.193000,0.013020,0.013020,0.018000,0.001214,0.001214,0.041000,0.002766,0.002766,0.017000,0.252000,0.017000,0.017000
30.01.2021 09:00:00,0.093000,0.021681,0.021681,0.008000,0.001865,0.001865,0.062000,0.014454,0.014454,0.038000,0.163000,0.038000,0.038000
30.01.2021 09:15:00,0.119000,0.056826,0.056826,0.003000,0.001433,0.001433,0.056000,0.026742,0.026742,0.085000,0.178000,0.085001,0.085001
30.01.2021 09:30:00,0.146000,0.025741,0.025741,0.064000,0.011284,0.011284,0.153000,0.026975,0.026975,0.064000,0.363000,0.064000,0.064000
30.01.2021 09:45:00,0.120000,0.053506,0.053506,0.026000,0.011593,0.011593,0.085000,0.037900,0.037900,0.103000,0.231000,0.102999,0.102999
30.01.2021 10:00:00,0.400000,0.072630,0.072630,0.034000,0.006174,0.006174,0.315000,0.057196,0.057196,0.136000,0.749000,0.136000,0.136000
30.01.2021 10:15:00,0.696000,0.168857,0.168857,0.024000,0.005823,0.005823,0.092000,0.022320,0.022320,0.197000,0.812000,0.197000,0.197000
30.01.2021 10:30:00,0.648000,0.153792,0.153792,0.065000,0.015427,0.015427,0.037000,0.008781,0.008781,0.178000,0.750000,0.178000,0.178000
30.01.2021 10:45:00,1.110000,0.190686,0.190686,0.057000,0.009792,0.009792,0.102000,0.017522,0.017522,0.218000,1.269000,0.218000,0.218000
30.01.2021 11:00:00,1.441000,0.219753,0.219753,0.085000,0.012963,0.012963,0.074000,0.011285,0.011285,0.244000,1.600000,0.244001,0.244001
30.01.2021 11:15:00,0.753000,0.212347,0.212347,0.104000,0.029328,0.029328,0.182000,0.051324,0.051324,0.293000,1.039000,0.292999,0.292999
30.01.2021 11:30:00,0.888000,0.235521,0.235521,0.076000,0.020157,0.020157,0.054000,0.014322,0.014322,0.270000,1.018000,0.270000,0.270000
30.01.2021 11:45:00,0.601000,0.195364,0.195364,0.071000,0.023080,0.023080,0.094000,0.030556,0.030556,0.249000,0.766000,0.249000,0.249000
30.01.2021 12:00:00,1.221000,0.154081,0.154081,0.088000,0.011105,0.011105,0.054000,0.006814,0.006814,0.172000,1.363000,0.172000,0.172000
30.01.2021 12:15:00,1.912000,0.135636,0.135636,0.081000,0.005746,0.005746,0.051000,0.003618,0.003618,0.145000,2.044000,0.145000,0.145000
30.01.2021 12:30:00,1.140000,0.153427,0.153427,0.077000,0.010363,0.010363,0.061000,0.008210,0.008210,0.172000,1.278000,0.172000,0.172000
30.01.2021 12:45:00,0.787000,0.139124,0.139124,0.086000,0.015203,0.015203,0.083000,0.014673,0.014673,0.169000,0.956000,0.169000,0.169000
30.01.2021 13:00:00,0.498000,0.099163,0.099163,0.078000,0.015531,0.015531,0.107000,0.021306,0.021306,0.136000,0.683000,0.136000,0.136000
30.01.2021 13:15:00,0.155000,0.023829,0.023829,0.078000,0.011992,0.011992,0.476000,0.073179,0.073179,0.109000,0.709000,0.109000,0.109000
30.01.2021 13:30:00,0.255000,0.035641,0.035641,0.081000,0.011321,0.011321,0.358000,0.050037,0.050037,0.097000,0.694000,0.096999,0.096999
30.01.2021 13:45:00,0.067000,0.012416,0.012416,0.080000,0.014825,0.014825,0.139000,0.025759,0.025759,0.053000,0.286000,0.053000,0.053000
30.01.2021 14:00:00,0.069000,0.017719,0.017719,0.121000,0.031073,0.031073,0.141000,0.036208,0.036208,0.085000,0.331000,0.085000,0.085000
30.01.2021 14:15:00,0.089000,0.013411,0.013411,0.302000,0.045507,0.045507,0.120000,0.018082,0.018082,0.077000,0.511000,0.077000,0.077000
30.01.2021 14:30:00,0.118000,0.020177,0.020177,0.251000,0.042920,0.042920,0.093000,0.015903,0.015903,0.079000,0.462000,0.079000,0.079000
30.01.2021 14:45:00,0.119000,0.026997,0.026997,0.138000,0.031307,0.031307,0.078000,0.017696,0.017696,0.076000,0.335000,0.076000,0.076000
30.01.2021 15:00:00,0.095000,0.004911,0.004911,0.509000,0.026315,0.026315,0.073000,0.003774,0.003774,0.035000,0.677000,0.035000,0.035000
30.01.2021 15:15:00,0.272000,0.011032,0.011032,0.298000,0.012087,0.012087,0.145000,0.005881,0.005881,0.029000,0.715000,0.029000,0.029000
30.01.2021 15:30:00,0.131000,0.003809,0.003809,0.271000,0.007880,0.007880,0.561000,0.016312,0.016312,0.028000,0.963000,0.028001,0.028001
30.01.2021 15:45:00,0.107000,0.001342,0.001342,0.575000,0.007211,0.007211,0.833000,0.010447,0.010447,0.019000,1.515000,0.019000,0.019000
30.01.2021 16:00:00,0.136000,0.000440,0.000440,0.682000,0.002207,0.002207,0.418000,0.001353,0.001353,0.004000,1.236000,0.004000,0.004000
30.01.2021 16:15:00,0.121000,0.000000,0.000000,0.810000,0.000000,0.000000,0.432000,0.000000,0.000000,0.000000,1.363000,0.000000,0.000000
30.01.2021 16:30:00,0.070000,0.000000,0.000000,0.712000,0.000000,0.000000,0.431000,0.000000,0.000000,0.000000,1.213000,0.000000,0.000000
30.01.2021 16:45:00,0.111000,0.000000,0.000000,0.560000,0.000000,0.000000,0.429000,0.000000,0.000000,0.000000,1.100000,0.000000,0.000000
30.01.2021 17:00:00,0.071000,0.000000,0.000000,0.563000,0.000000,0.000000,0.468000,0.000000,0.000000,0.000000,1.102000,0.000000,0.000000
30.01.2021 17:15:00,0.069000,0.000000,0.000000,0.493000,0.000000,0.000000,0.430000,0.000000,0.000000,0.000000,0.992000,0.000000,0.000000
30.01.2021 17:30:00,0.090000,0.000000,0.000000,0.443000,0.000000,0.000000,0.449000,0.000000,0.000000,0.000000,0.982000,0.000000,0.000000
30.01.2021 17:45:00,0.097000,0.000000,0.000000,0.446000,0.000000,0.000000,0.483000,0.000000,0.000000,0.000000,1.026000,0.000000,0.000000
30.01.2021 18:00:00,0.193000,0.000000,0.000000,0.462000,0.000000,0.000000,0.487000,0.000000,0.000000,0.000000,1.142000,0.000000,0.000000
